"","site.name","Date","Q","LTER","remarks","Si"
"17449","QS",1986-07-29,33,"LUQ",NA,12.2
"17450","QS",1986-08-05,0.92,"LUQ",NA,11.5
"17451","QS",1986-08-12,5.1,"LUQ",NA,8.49999999999999
"17452","QS",1986-08-19,1.9,"LUQ",NA,11.6
"17453","QS",1986-08-26,3.9,"LUQ",NA,10.2
"17454","QS",1986-09-02,4.3,"LUQ",NA,11
"17455","QS",1986-09-09,1.9,"LUQ",NA,12.6
"17456","QS",1986-09-16,0.86,"LUQ",NA,13.2
"17457","QS",1986-09-24,1.5,"LUQ",NA,12.2
"17458","QS",1986-10-01,2.3,"LUQ",NA,11.3
"17459","QS",1986-10-07,49,"LUQ",NA,11.9
"17460","QS",1986-10-21,2.6,"LUQ",NA,11.5
"17461","QS",1986-10-28,4.4,"LUQ",NA,10.4
"17462","QS",1986-11-25,15,"LUQ",NA,4.80000000000001
"17463","QS",1986-12-09,11,"LUQ",NA,10.1
"17464","QS",1986-12-16,8.2,"LUQ",NA,9.90000000000001
"17465","QS",1986-12-23,4.7,"LUQ",NA,11.9
"17466","QS",1986-12-30,4.6,"LUQ",NA,11.1
"17467","QS",1987-01-05,5.9,"LUQ",NA,11.8
"17468","QS",1987-01-13,2.9,"LUQ",NA,12.2
"17469","QS",1987-01-20,2.7,"LUQ",NA,12.5
"17470","QS",1987-01-27,2.2,"LUQ",NA,12.4
"17471","QS",1987-02-03,1.9,"LUQ",NA,10.9
"17472","QS",1987-02-10,1.2,"LUQ",NA,12.2
"17473","QS",1987-02-17,2.3,"LUQ",NA,11.1
"17474","QS",1987-02-24,1.3,"LUQ",NA,12.5
"17475","QS",1987-03-03,1.9,"LUQ",NA,11.8
"17476","QS",1987-03-10,1.2,"LUQ",NA,12.3
"17477","QS",1987-03-24,2.2,"LUQ",NA,12.6
"17478","QS",1987-03-31,1.5,"LUQ",NA,13.6
"17479","QS",1987-04-07,1.7,"LUQ",NA,13.3
"17480","QS",1987-04-14,27,"LUQ",NA,6.5
"17481","QS",1987-04-21,2.9,"LUQ",NA,12.9
"17482","QS",1987-04-28,1.5,"LUQ",NA,14
"17483","QS",1987-05-05,5.4,"LUQ",NA,12.6
"17484","QS",1987-05-26,13,"LUQ",NA,8.99999999999999
"17485","QS",1987-06-02,8,"LUQ",NA,11.5
"17486","QS",1987-06-09,5.9,"LUQ",NA,12.6
"17487","QS",1987-06-16,5.3,"LUQ",NA,7.89999999999999
"17488","QS",1987-06-23,26,"LUQ",NA,8.99999999999999
"17489","QS",1987-06-30,6.3,"LUQ",NA,10.4
"17490","QS",1987-07-07,9.1,"LUQ",NA,8.59999999999999
"17491","QS",1987-07-14,2.9,"LUQ",NA,12.2
"17492","QS",1987-07-21,4.5,"LUQ",NA,11.8
"17493","QS",1987-07-28,3,"LUQ",NA,8.99999999999999
"17494","QS",1987-08-04,10,"LUQ",NA,8.59999999999999
"17495","QS",1987-08-11,2.9,"LUQ",NA,11.8
"17496","QS",1987-08-18,4.8,"LUQ",NA,11.8
"17497","QS",1987-08-25,6.5,"LUQ",NA,11.8
"17498","QS",1987-09-01,9.8,"LUQ",NA,9.70000000000001
"17499","QS",1987-09-08,2.2,"LUQ",NA,12.1
"17500","QS",1987-09-15,2.8,"LUQ",NA,12.1
"17501","QS",1987-09-22,14,"LUQ",NA,10.7
"17502","QS",1987-09-29,24,"LUQ",NA,6.8
"17503","QS",1987-10-06,2.1,"LUQ",NA,11.5
"17504","QS",1987-10-13,0.72,"LUQ",NA,13
"17505","QS",1987-10-20,3.1,"LUQ",NA,10.8
"17506","QS",1987-10-27,2.9,"LUQ",NA,11
"17507","QS",1987-11-03,1.5,"LUQ",NA,12.8
"17508","QS",1987-11-10,1.7,"LUQ",NA,12.5
"17509","QS",1987-11-17,26,"LUQ",NA,7.99999999999999
"17510","QS",1987-12-01,2.1,"LUQ",NA,10.8
"17511","QS",1987-12-15,21,"LUQ",NA,8.79999999999999
"17512","QS",1987-12-22,15,"LUQ",NA,7.6
"17513","QS",1987-12-29,9,"LUQ",NA,10.1
"17514","QS",1988-01-05,7.5,"LUQ",NA,10.1
"17515","QS",1988-01-12,5.9,"LUQ",NA,9.50000000000002
"17516","QS",1988-01-19,8,"LUQ",NA,8.49999999999999
"17517","QS",1988-01-26,3.5,"LUQ",NA,10.7
"17518","QS",1988-02-02,42,"LUQ",NA,4.30000000000001
"17519","QS",1988-02-16,6,"LUQ",NA,8.89999999999999
"17520","QS",1988-03-01,2.8,"LUQ",NA,11
"17521","QS",1988-03-08,1.9,"LUQ",NA,12.5
"17522","QS",1988-03-15,0.99,"LUQ",NA,12.9
"17523","QS",1988-03-21,1.7,"LUQ",NA,11.8
"17524","QS",1988-03-29,24,"LUQ",NA,5.6
"17525","QS",1988-04-05,2,"LUQ",NA,11.3
"17526","QS",1988-04-19,5.1,"LUQ",NA,9.19999999999999
"17527","QS",1989-03-14,7.7,"LUQ",NA,4.21599999999999
"17528","QS",1989-03-21,1.5,"LUQ",NA,4.93300000000001
"17529","QS",1989-03-28,0.7,"LUQ",NA,5.30400000000001
"17530","QS",1989-04-11,4.3,"LUQ",NA,6.5
"17531","QS",1989-04-18,1.6,"LUQ",NA,10.2
"17532","QS",1989-04-25,0.56,"LUQ",NA,0.6
"17533","QS",1989-05-02,1.8,"LUQ",NA,10.5
"17534","QS",1989-05-09,0.95,"LUQ",NA,9.9425
"17535","QS",1989-05-16,0.54,"LUQ",NA,11.729
"17536","QS",1989-05-23,0.19,"LUQ",NA,13.34
"17537","QS",1989-05-30,41,"LUQ",NA,10.161
"17538","QS",1989-06-20,1.1,"LUQ",NA,11.44
"17539","QS",1989-06-27,0.5,"LUQ",NA,11.91
"17540","QS",1989-07-05,51,"LUQ",NA,10.26
"17541","QS",1989-07-18,4,"LUQ",NA,37.6000000000001
"17542","QS",1989-08-01,8.3,"LUQ",NA,34.3599999999999
"17543","QS",1989-08-08,0.68,"LUQ",NA,11.7
"17544","QS",1989-08-15,1.5,"LUQ",NA,10.98
"17545","QS",1989-08-22,6.4,"LUQ",NA,9.048
"17546","QS",1989-08-29,24,"LUQ",NA,6.31599999999998
"17547","QS",1989-09-05,1.1,"LUQ",NA,11.46
"17548","QS",1989-09-12,6.4,"LUQ",NA,8.022
"17549","QS",1989-09-26,7.5,"LUQ",NA,9.623
"17550","QS",1989-10-03,2.4,"LUQ",NA,12.33
"17551","QS",1989-11-28,0.94,"LUQ",NA,15.9562
"17552","QS",1989-12-05,0.54,"LUQ",NA,19.8428
"17553","QS",1989-12-12,0.29,"LUQ",NA,14.1273
"17554","QS",1990-01-02,19,"LUQ",NA,29.1499999999999
"17555","QS",1990-01-16,12,"LUQ",NA,22.68
"17556","QS",1990-01-23,12,"LUQ",NA,4.74799999999999
"17557","QS",1990-01-25,23,"LUQ",NA,4.91899999999999
"17558","QS",1990-01-30,4.3,"LUQ",NA,14.102
"17559","QS",1990-02-13,2.3,"LUQ",NA,6.064
"17560","QS",1990-02-14,46,"LUQ",NA,1.976
"17561","QS",1990-02-20,5.9,"LUQ",NA,5.64099999999999
"17562","QS",1990-02-27,5.6,"LUQ",NA,4.92699999999999
"17563","QS",1990-03-06,2.9,"LUQ",NA,5.69700000000001
"17564","QS",1990-03-13,87,"LUQ",NA,3.82800000000001
"17565","QS",1990-03-20,2.9,"LUQ",NA,5.27699999999999
"17566","QS",1990-03-27,8.9,"LUQ",NA,3.51400000000001
"17567","QS",1990-05-08,1.2,"LUQ",NA,5.97399999999999
"17568","QS",1990-07-03,0.47,"LUQ",NA,5.64000000000001
"17569","QS",1990-07-06,42,"LUQ",NA,2.161
"17570","QS",1990-07-10,2.3,"LUQ",NA,5.14099999999999
"17571","QS",1990-07-17,6.5,"LUQ",NA,5.19700000000001
"17572","QS",1990-08-21,1.6,"LUQ",NA,5.74400000000001
"17573","QS",1991-01-29,0.38,"LUQ",NA,7.83
"17574","QS",1991-02-05,0.52,"LUQ",NA,8.73
"17575","QS",1991-08-27,27,"LUQ",NA,11.5076377027636
"17576","QS",1991-09-03,0.62,"LUQ",NA,12.4071250502738
"17577","QS",1991-09-10,1.6,"LUQ",NA,13.0427584943093
"17578","QS",1991-09-17,2.6,"LUQ",NA,12.6771782245537
"17579","QS",1991-09-24,1.6,"LUQ",NA,12.7500448216089
"17580","QS",1991-10-01,7.1,"LUQ",NA,9.81294651336682
"17581","QS",1991-10-08,1.3,"LUQ",NA,13.733657560822
"17582","QS",1991-10-15,1.1,"LUQ",NA,13.076563278345
"17583","QS",1991-10-22,0.42,"LUQ",NA,15.6834347255616
"17584","QS",1991-10-29,0.21,"LUQ",NA,16.0918526605475
"17585","QS",1991-11-05,9.4,"LUQ",NA,8.8525038237662
"17586","QS",1991-11-12,3.7,"LUQ",NA,10.9856008456193
"17587","QS",1991-11-18,1.3,"LUQ",NA,13.337197912809
"17588","QS",1991-11-26,12,"LUQ",NA,11.109016290271
"17589","QS",1991-12-03,36,"LUQ",NA,7.21178486684728
"17590","QS",1991-12-10,3.9,"LUQ",NA,11.4491940081652
"17591","QS",1991-12-17,1.4,"LUQ",NA,12.5108471427527
"17592","QS",1991-12-23,1.6,"LUQ",NA,10.85846539831
"17593","QS",1991-12-30,1.6,"LUQ",NA,10.7325940928849
"17594","QS",1992-01-07,6.2,"LUQ",NA,9.53805547995667
"17595","QS",1992-01-14,5.8,"LUQ",NA,9.23265781426753
"17596","QS",1992-01-21,1.7,"LUQ",NA,11.8508031701358
"17597","QS",1992-01-28,4.2,"LUQ",NA,11.0635644210017
"17598","QS",1992-02-04,1.1,"LUQ",NA,12.7174932257449
"17599","QS",1992-02-11,1.2,"LUQ",NA,10.3958882598223
"17600","QS",1992-02-18,0.19,"LUQ",NA,14.4942650644886
"17601","QS",1992-02-25,0.63,"LUQ",NA,11.6365744477541
"17602","QS",1992-03-03,0.21,"LUQ",NA,14.2768206062734
"17603","QS",1992-03-10,0.6,"LUQ",NA,13.0983861952465
"17604","QS",1992-03-17,14,"LUQ",NA,13.361410521138
"17605","QS",1992-03-24,1.4,"LUQ",NA,11.1429126562986
"17606","QS",1992-04-01,0.88,"LUQ",NA,12.6497838073752
"17607","QS",1992-04-07,14,"LUQ",NA,11.5736033960288
"17608","QS",1992-04-21,1,"LUQ",NA,10.9279198080188
"17609","QS",1992-04-28,0.38,"LUQ",NA,13.9527425331151
"17610","QS",1992-05-05,1.4,"LUQ",NA,12.3836974130452
"17611","QS",1992-05-12,1.9,"LUQ",NA,11.6262736696354
"17612","QS",1992-05-19,1.1,"LUQ",NA,13.3300436675115
"17613","QS",1992-05-26,13,"LUQ",NA,9.45650598928755
"17614","QS",1992-06-02,3.6,"LUQ",NA,7.59729203512929
"17615","QS",1992-06-09,0.96,"LUQ",NA,11.3114304243543
"17616","QS",1992-06-16,38,"LUQ",NA,5.40172648144116
"17617","QS",1992-06-23,3.4,"LUQ",NA,12.6453792384564
"17618","QS",1992-06-30,0.23,"LUQ",NA,13.2228575434458
"17619","QS",1992-07-07,0.09,"LUQ",NA,15.1488181378384
"17620","QS",1992-07-14,13,"LUQ",NA,9.51876298954035
"17621","QS",1992-07-21,6.5,"LUQ",NA,7.5666230718166
"17622","QS",1992-07-28,6.3,"LUQ",NA,9.31776699020183
"17623","QS",1992-08-04,2.5,"LUQ",NA,12.4736125567247
"17624","QS",1992-08-11,20,"LUQ",NA,4.94609699519112
"17625","QS",1992-08-18,2,"LUQ",NA,11.4607051947254
"17626","QS",1992-08-25,0.21,"LUQ",NA,13.3445091262703
"17627","QS",1992-09-01,0.38,"LUQ",NA,11.9231125142289
"17628","QS",1992-09-08,4.5,"LUQ",NA,8.84195227465113
"17629","QS",1992-09-15,3,"LUQ",NA,11.1764650221132
"17630","QS",1992-09-22,0.6,"LUQ",NA,10.9621733880446
"17631","QS",1992-09-29,0.2,"LUQ",NA,12.6769220814238
"17632","QS",1992-10-06,0.2,"LUQ",NA,14.7910950081092
"17633","QS",1992-10-13,0.12,"LUQ",NA,13.7501514725562
"17634","QS",1992-10-20,0.12,"LUQ",NA,8.87980066606172
"17635","QS",1992-10-27,0.12,"LUQ",NA,14.3269327076691
"17636","QS",1992-11-03,3.5,"LUQ",NA,7.13505924262501
"17637","QS",1992-11-10,4,"LUQ",NA,7.53410559498411
"17638","QS",1992-11-17,0.42,"LUQ",NA,8.88546918939958
"17639","QS",1992-11-24,11,"LUQ",NA,8.88080775426915
"17640","QS",1992-12-01,1.9,"LUQ",NA,8.71947194474532
"17641","QS",1992-12-08,0.46,"LUQ",NA,10.1986538259235
"17642","QS",1992-12-15,1.2,"LUQ",NA,7.29193122643435
"17643","QS",1992-12-22,17,"LUQ",NA,5.1802997466243
"17644","QS",1992-12-29,62,"LUQ",NA,8.71610022862106
"17645","QS",1993-01-05,11,"LUQ",NA,10.89176561785
"17646","QS",1993-01-12,4.1,"LUQ",NA,12.4605307554606
"17647","QS",1993-01-19,0.12,"LUQ",NA,14.3734795684617
"17648","QS",1993-01-26,0.84,"LUQ",NA,10.9069081446093
"17649","QS",1993-02-02,1.2,"LUQ",NA,14.2489466358412
"17650","QS",1993-02-09,0.06,"LUQ",NA,14.9132204406899
"17651","QS",1993-02-16,0.05,"LUQ",NA,9.7983104384234
"17652","QS",1993-02-23,1,"LUQ",NA,11.9782864639168
"17653","QS",1993-03-02,0.13,"LUQ",NA,15.256879707375
"17654","QS",1993-03-09,0.03,"LUQ",NA,15.1601967285756
"17655","QS",1993-03-16,6.7,"LUQ",NA,14.5879964334053
"17656","QS",1993-03-23,14,"LUQ",NA,9.73003546547541
"17657","QS",1993-03-30,0.14,"LUQ",NA,13.7106147486188
"17658","QS",1993-04-06,0.2,"LUQ",NA,13.0430841554061
"17659","QS",1993-04-13,15,"LUQ",NA,12.3939303938246
"17660","QS",1993-04-20,0.84,"LUQ",NA,14.1297465123856
"17661","QS",1993-04-27,0.55,"LUQ",NA,13.7944497021208
"17662","QS",1993-05-04,0.55,"LUQ",NA,7.21361213646708
"17663","QS",1993-05-11,1.6,"LUQ",NA,6.98089057373628
"17664","QS",1993-05-18,0.04,"LUQ",NA,13.1585091410554
"17665","QS",1993-05-25,24,"LUQ",NA,6.32133128515239
"17666","QS",1993-06-01,0.25,"LUQ",NA,9.41816020152431
"17667","QS",1993-06-08,0.12,"LUQ",NA,10.9458398574694
"17668","QS",1993-06-15,2.4,"LUQ",NA,9.21441009720448
"17669","QS",1993-06-22,17,"LUQ",NA,5.8166603566642
"17670","QS",1993-06-29,1.1,"LUQ",NA,12.9915170361053
"17671","QS",1993-07-06,0.4,"LUQ",NA,11.7416597154825
"17672","QS",1993-07-13,0.22,"LUQ",NA,11.8935032197058
"17673","QS",1993-07-20,0.08,"LUQ",NA,12.279409533182
"17674","QS",1993-07-27,1.6,"LUQ",NA,9.84613859716938
"17675","QS",1993-08-03,0.02,"LUQ",NA,14.1949430349207
"17676","QS",1993-08-10,0.01,"LUQ",NA,14.3943118476122
"17677","QS",1993-08-17,0.47,"LUQ",NA,7.57133732537381
"17678","QS",1993-08-24,0.02,"LUQ",NA,11.3359698928426
"17679","QS",1993-08-31,0.29,"LUQ",NA,9.61160198841047
"17680","QS",1993-09-14,0.43,"LUQ",NA,11.8610398237141
"17681","QS",1993-09-21,1.1,"LUQ",NA,13.0381868093335
"17682","QS",1993-09-28,12,"LUQ",NA,8.1758617882104
"17683","QS",1993-10-05,0.83,"LUQ",NA,10.3003044925005
"17684","QS",1993-10-13,0.56,"LUQ",NA,10.3762283756147
"17685","QS",1993-10-26,0.65,"LUQ",NA,9.65917342614964
"17686","QS",1993-11-02,0.04,"LUQ",NA,12.7497251420241
"17687","QS",1993-11-09,5.1,"LUQ",NA,8.84112262209866
"17688","QS",1993-11-16,20,"LUQ",NA,5.34997480990899
"17689","QS",1993-11-23,0.36,"LUQ",NA,12.6106182077091
"17690","QS",1993-12-07,0.05,"LUQ",NA,9.9183355411046
"17691","QS",1993-12-14,0.01,"LUQ",NA,13.6579883293909
"17692","QS",1993-12-21,3.4,"LUQ",NA,7.69645378824649
"17693","QS",1993-12-28,13,"LUQ",NA,6.68640036601
"17694","QS",1994-01-04,3.6,"LUQ",NA,9.3885019383203
"17695","QS",1994-01-11,15,"LUQ",NA,7.40524036025347
"17696","QS",1994-01-18,2,"LUQ",NA,11.5890088012401
"17697","QS",1994-01-25,0.76,"LUQ",NA,13.4816291860787
"17698","QS",1994-02-01,5.6,"LUQ",NA,10.8162983118629
"17699","QS",1994-02-08,1,"LUQ",NA,11.8612133071516
"17700","QS",1994-02-15,0.59,"LUQ",NA,12.4839162642582
"17701","QS",1994-02-22,17,"LUQ",NA,4.04385560012608
"17702","QS",1994-03-01,1.1,"LUQ",NA,11.9660787608346
"17703","QS",1994-03-08,0.91,"LUQ",NA,11.832406251424
"17704","QS",1994-03-15,0.48,"LUQ",NA,22.7145241790675
"17705","QS",1994-03-22,0.04,"LUQ",NA,14.1773019009902
"17706","QS",1994-03-29,0.05,"LUQ",NA,13.955707947802
"17707","QS",1994-04-05,0.01,"LUQ",NA,14.3642974510356
"17708","QS",1994-04-12,13,"LUQ",NA,5.95531715176536
"17709","QS",1994-04-19,0.7,"LUQ",NA,9.6925084761445
"17710","QS",1994-04-26,0.06,"LUQ",NA,12.4094636926681
"17711","QS",1994-05-03,0.05,"LUQ",NA,13.0976371053521
"17712","QS",1994-05-10,17,"LUQ",NA,8.71405839579256
"17713","QS",1994-05-24,0.5,"LUQ",NA,5.1310756641698
"17714","QS",1994-05-31,0.27,"LUQ",NA,14.9661740051355
"17715","QS",1994-06-07,2,"LUQ",NA,10.5367223854344
"17716","QS",1994-06-14,0.51,"LUQ",NA,13.8154855276286
"17717","QS",1994-06-21,1.3,"LUQ",NA,11.7065954836152
"17718","QS",1994-06-28,2.1,"LUQ",NA,12.0698881929914
"17719","QS",1994-06-30,29,"LUQ",NA,7.95902891181412
"17720","QS",1994-07-12,0.88,"LUQ",NA,13.2346300052727
"17721","QS",1994-07-19,2.2,"LUQ",NA,10.1066031064367
"17722","QS",1994-07-26,0.54,"LUQ",NA,14.1614693175259
"17723","QS",1994-08-02,0.72,"LUQ",NA,12.9755883935258
"17724","QS",1994-08-09,0.52,"LUQ",NA,14.0003680182947
"17725","QS",1994-08-16,0.5,"LUQ",NA,12.0779801683755
"17726","QS",1994-08-23,12,"LUQ",NA,12.905379601813
"17727","QS",1994-08-30,0.82,"LUQ",NA,8.04145491218999
"17728","QS",1994-09-06,5.8,"LUQ",NA,12.0629185964395
"17729","QS",1994-09-13,1,"LUQ",NA,11.214935686041
"17730","QS",1994-09-20,43,"LUQ",NA,3.33499712534848
"17731","QS",1994-09-27,2,"LUQ",NA,11.702099309182
"17732","QS",1994-10-04,1,"LUQ",NA,12.8795664454479
"17733","QS",1994-10-11,1.7,"LUQ",NA,12.3860937426992
"17734","QS",1994-10-18,0.66,"LUQ",NA,13.3345525042376
"17735","QS",1994-11-01,1.1,"LUQ",NA,12.7602454846885
"17736","QS",1994-11-08,4,"LUQ",NA,6.8974803690616
"17737","QS",1994-11-15,0.38,"LUQ",NA,12.2509281671709
"17738","QS",1994-11-29,26,"LUQ",NA,9.14036649950874
"17739","QS",1994-12-06,12,"LUQ",NA,9.87074668859908
"17740","QS",1994-12-20,2.1,"LUQ",NA,13.2572281198765
"17741","QS",1994-12-27,1.5,"LUQ",NA,13.0115537007956
"17742","QS",1995-01-03,3,"LUQ",NA,12.7
"17743","QS",1995-01-24,1.5,"LUQ",NA,12.9040163163946
"17744","QS",1995-01-31,1.1,"LUQ",NA,12.5164564692598
"17745","QS",1995-02-07,0.42,"LUQ",NA,14.0105680604442
"17746","QS",1995-02-14,0.11,"LUQ",NA,12.9765413557856
"17747","QS",1995-02-21,4,"LUQ",NA,9.24305595475259
"17748","QS",1995-02-28,41,"LUQ",NA,4.5121654321061
"17749","QS",1995-03-07,11,"LUQ",NA,11.3237513300711
"17750","QS",1995-03-14,5.2,"LUQ",NA,7.96069896603896
"17751","QS",1995-03-21,0.8,"LUQ",NA,12.437342169706
"17752","QS",1995-03-28,0.61,"LUQ",NA,14.928269938258
"17753","QS",1995-04-04,0.31,"LUQ",NA,13.4381497925035
"17754","QS",1995-04-11,0.15,"LUQ",NA,14.1051364614551
"17755","QS",1995-04-18,0.82,"LUQ",NA,12.2641990855366
"17756","QS",1995-05-16,37,"LUQ",NA,7.79524479845197
"17757","QS",1995-05-23,2.5,"LUQ",NA,14.4521164545489
"17758","QS",1995-06-13,14,"LUQ",NA,11.2162565032159
"17759","QS",1995-07-05,22,"LUQ",NA,6.21614117131895
"17760","QS",1995-07-18,4.9,"LUQ",NA,11.2958339220023
"17761","QS",1995-07-26,2.2,"LUQ",NA,10.9646396153678
"17762","QS",1995-12-19,25,"LUQ",NA,7.69252606177181
"17763","QS",1995-12-26,1.7,"LUQ",NA,13.575683211942
"17764","QS",1996-01-02,1.6,"LUQ",NA,14.4316257659019
"17765","QS",1996-01-09,2.1,"LUQ",NA,10.2134830715499
"17766","QS",1996-01-16,21,"LUQ",NA,7.18346051719064
"17767","QS",1996-01-23,6.8,"LUQ",NA,11.5507709711452
"17768","QS",1996-01-30,3.2,"LUQ",NA,11.6096370636532
"17769","QS",1996-02-06,25,"LUQ",NA,10.4049766762289
"17770","QS",1996-02-13,1,"LUQ",NA,12.4753905401404
"17771","QS",1996-02-20,1.2,"LUQ",NA,13.21813960167
"17772","QS",1996-02-27,1,"LUQ",NA,12.6066847907656
"17773","QS",1996-03-05,17,"LUQ",NA,5.30245589851277
"17774","QS",1996-03-12,2.5,"LUQ",NA,9.36723771335967
"17775","QS",1996-03-19,0.82,"LUQ",NA,11.3556706495405
"17776","QS",1996-03-26,0.35,"LUQ",NA,14.2297894091381
"17777","QS",1996-04-02,0.19,"LUQ",NA,13.6074200824934
"17778","QS",1996-04-09,0.45,"LUQ",NA,12.991780994742
"17779","QS",1996-04-16,10,"LUQ",NA,7.42787932256115
"17780","QS",1996-04-23,26,"LUQ",NA,8.79561538559533
"17781","QS",1996-04-30,1.6,"LUQ",NA,3.32876464961878
"17782","QS",1996-05-07,5.2,"LUQ",NA,6.35898944016579
"17783","QS",1996-05-14,2.2,"LUQ",NA,8.23205893549884
"17784","QS",1996-05-21,1.3,"LUQ",NA,10.4310046604853
"17785","QS",1996-05-28,0.45,"LUQ",NA,13.56441046413
"17786","QS",1996-06-11,20,"LUQ",NA,8.31035272848974
"17787","QS",1996-07-09,11,"LUQ",NA,6.58992548811333
"17788","QS",1996-07-23,1.3,"LUQ",NA,10.0702077414988
"17789","QS",1996-07-30,1.2,"LUQ",NA,11.47
"17790","QS",1996-08-06,6.9,"LUQ",NA,6.88399807360453
"17791","QS",1996-08-13,36,"LUQ",NA,10.7695659982275
"17792","QS",1996-08-20,1.2,"LUQ",NA,11.6284488546696
"17793","QS",1996-08-27,1.2,"LUQ",NA,11.1073752825592
"17794","QS",1996-09-03,0.28,"LUQ",NA,12.0563260287342
"17795","QS",1996-09-17,1.4,"LUQ",NA,8.88098285646488
"17796","QS",1996-10-01,1.7,"LUQ",NA,10.622267755388
"17797","QS",1996-10-08,1.5,"LUQ",NA,9.79430768131384
"17798","QS",1996-10-22,0.77,"LUQ",NA,7.16810599999998
"17799","QS",1996-11-05,17,"LUQ",NA,7.045823
"17800","QS",1996-11-12,64,"LUQ",NA,0.503023000000001
"17801","QS",1996-11-19,4,"LUQ",NA,1.046305
"17802","QS",1996-11-26,3.3,"LUQ",NA,3.722718
"17803","QS",1996-12-03,2.4,"LUQ",NA,7.786693
"17804","QS",1996-12-10,1.7,"LUQ",NA,5.674946
"17805","QS",1996-12-17,2.5,"LUQ",NA,2.93534599999999
"17806","QS",1996-12-24,3.8,"LUQ",NA,3.10646999999999
"17807","QS",1997-01-08,1.4,"LUQ",NA,2.74
"17808","QS",1997-01-14,0.98,"LUQ",NA,4.141129
"17809","QS",1997-01-21,36,"LUQ",NA,1.612
"17810","QS",1997-01-28,6.4,"LUQ",NA,2.354426
"17811","QS",1997-02-04,3.9,"LUQ",NA,4.88288099999999
"17812","QS",1997-02-11,2.7,"LUQ",NA,5.814457
"17813","QS",1997-02-18,1.8,"LUQ",NA,3.02199999999999
"17814","QS",1997-02-25,2.8,"LUQ",NA,2.018898
"17815","QS",1997-03-18,1.1,"LUQ",NA,15.658527
"17816","QS",1997-03-25,0.85,"LUQ",NA,7.30769999999999
"17817","QS",1997-04-01,0.68,"LUQ",NA,9.12400000000001
"17818","QS",1997-04-08,0.84,"LUQ",NA,6.67450000000001
"17819","QS",1997-06-17,0.7,"LUQ",NA,1.319125
"17820","QS",1997-07-15,1.3,"LUQ",NA,10.99688
"17821","QS",1997-07-23,13,"LUQ",NA,8.55622687692419
"17822","QS",1997-08-01,3,"LUQ",NA,13.0936793480604
"17823","QS",1997-08-05,1.7,"LUQ",NA,13.4736365717291
"17824","QS",1997-08-19,1.9,"LUQ",NA,10.5362624238107
"17825","QS",1997-08-26,4.3,"LUQ",NA,11.9933431590842
"17826","QS",1997-09-02,2.5,"LUQ",NA,12.3388171331153
"17827","QS",1997-09-09,3.6,"LUQ",NA,14.0511164905676
"17828","QS",1997-09-16,2,"LUQ",NA,9.66491499999999
"17829","QS",1997-09-23,5.6,"LUQ",NA,10.1775020525492
"17830","QS",1997-09-30,2.1,"LUQ",NA,12.9236159681707
"17831","QS",1997-10-07,1.5,"LUQ",NA,14.4258826782852
"17832","QS",1997-10-14,29,"LUQ",NA,0.267626684693941
"17833","QS",1997-10-21,1.4,"LUQ",NA,13.918201059349
"17834","QS",1997-10-28,1.1,"LUQ",NA,14.8204934119489
"17835","QS",1997-11-04,2.2,"LUQ",NA,13.8262154997381
"17836","QS",1997-11-11,2.3,"LUQ",NA,0.691069402074626
"17837","QS",1997-11-18,4.1,"LUQ",NA,9.75595790589972
"17838","QS",1997-12-09,1.1,"LUQ",NA,14.4681732705345
"17839","QS",1997-12-16,1,"LUQ",NA,14.330042318044
"17840","QS",1997-12-23,1,"LUQ",NA,14.4093526288783
"17841","QS",1997-12-30,0.61,"LUQ",NA,14.7441112816462
"17842","QS",1998-01-13,4.4,"LUQ",NA,11.1177380690321
"17843","QS",1998-01-20,1.1,"LUQ",NA,13.7602570376249
"17844","QS",1998-01-27,0.88,"LUQ",NA,15.5233598520542
"17845","QS",1998-02-03,0.72,"LUQ",NA,12.2350492807709
"17846","QS",1998-02-10,0.6,"LUQ",NA,11.5813430586534
"17847","QS",1998-02-17,0.42,"LUQ",NA,11.0457877950684
"17848","QS",1998-02-24,0.34,"LUQ",NA,11.0509301293733
"17849","QS",1998-03-03,0.33,"LUQ",NA,13.5566334917498
"17850","QS",1998-03-10,1.8,"LUQ",NA,5.5058952198746
"17851","QS",1998-03-17,2.1,"LUQ",NA,5.60891556568954
"17852","QS",1998-03-24,1.7,"LUQ",NA,7.47754020153569
"17853","QS",1998-03-31,4.5,"LUQ",NA,8.51514997703557
"17854","QS",1998-04-07,1.8,"LUQ",NA,3.04272119638979
"17855","QS",1998-04-14,2.7,"LUQ",NA,8.58808134735471
"17856","QS",1998-04-21,5.4,"LUQ",NA,12.9614330128014
"17857","QS",1998-04-28,3.9,"LUQ",NA,9.13623079102016
"17858","QS",1998-05-05,2.1,"LUQ",NA,12.3838531311151
"17859","QS",1998-05-12,0.93,"LUQ",NA,13.7677545113108
"17860","QS",1998-05-19,1.1,"LUQ",NA,11.2844513028239
"17861","QS",1998-05-26,15,"LUQ",NA,5.64583513625147
"17862","QS",1998-06-02,1.4,"LUQ",NA,12.45
"17863","QS",1998-06-09,16,"LUQ",NA,13.053
"17864","QS",1998-06-16,4.3,"LUQ",NA,9.813
"17865","QS",1998-06-23,1.9,"LUQ",NA,12.546
"17866","QS",1998-06-30,1.4,"LUQ",NA,13.326
